time,region,size,api_price,cli_price,pay_as_you_go_price,1_year_reserved_price,3_year_reserved_price,%_saving_pay_as_you_go,%_saving_1y_reserved,%_saving_3y_reserved
2021-06-04 00:10:39.600961-04:00,eastasia,DS3 v2,0.08988,,0.428,0.23367579908675798,0.44417808219178084,78.99999999999999,61.53645334636053,79.76487278334619
2021-06-04 00:10:39.600961-04:00,eastasia,F4s v2,,,0.216,0.12796803652968036,0.23378995433789954,,,
2021-06-04 00:10:39.600961-04:00,eastasia,F8s v2,,,0.8825,0.25582191780821917,0.46757990867579907,,,
2021-06-04 00:10:39.600961-04:00,eastasia,E2s v3,0.033329,,0.167,0.09817351598173515,0.1978310502283105,80.04251497005988,66.05092558139535,83.15279630698211
2021-06-04 00:10:39.600961-04:00,eastasia,E4s v3,,,0.467,0.1963470319634703,0.3955479452054795,,,
2021-06-04 00:10:39.600961-04:00,eastasia,E8s v3,0.133318,,0.933,0.3928082191780822,0.7912100456621004,85.71082529474812,66.06028247602441,83.15011282643198
2021-06-04 00:10:39.600961-04:00,brazilsouth,A4m v2,,,0.505,,,,,
2021-06-04 00:10:39.600961-04:00,brazilsouth,A8 v2,0.151956,,0.703,,,78.3846372688478,,
2021-06-04 00:10:39.600961-04:00,brazilsouth,D4as v4,,,0.306,0.1682648401826484,0.34885844748858447,,,
2021-06-04 00:10:39.600961-04:00,brazilsouth,D8as v4,0.073318,,0.612,0.33664383561643835,0.6977168949771689,88.01993464052288,78.22089928789421,89.49172643979057
2021-06-04 00:10:39.600961-04:00,brazilsouth,DS3 v2,0.086264,,0.343,0.1832191780821918,0.3918949771689498,74.85014577259476,52.91759252336449,77.98798019225167
2021-06-04 00:10:39.600961-04:00,brazilsouth,F8s v2,,,1.416,0.31038812785388126,0.5672374429223744,,,
2021-06-04 00:10:39.600961-04:00,brazilsouth,F4s v2,0.07467,,0.262,0.15513698630136985,0.28356164383561644,71.5,51.86834437086092,73.66710144927536
2021-06-04 00:10:39.600961-04:00,brazilsouth,E2s v3,0.052006,,0.235,0.16461187214611872,0.3158675799086758,77.86978723404255,68.4068959778086,83.53550560173473
2021-06-04 00:10:39.600961-04:00,brazilsouth,E8s v3,0.208022,,0.94,0.6585616438356164,1.2633561643835616,77.86999999999999,68.41267602704107,83.53417619951206
2021-06-04 00:10:39.600961-04:00,brazilsouth,E4s v3,0.104011,,0.546,0.32922374429223744,0.6317351598173516,80.9503663003663,68.40719972260749,83.53566389591616
2021-06-04 00:10:39.600961-04:00,canadacentral,A4m v2,,,0.338,,,,,
2021-06-04 00:10:39.600961-04:00,canadacentral,A8 v2,0.07588,,0.4,,,81.03,,
2021-06-04 00:10:39.600961-04:00,canadacentral,DS3 v2,0.051884,,0.28,0.13607305936073058,0.2667808219178082,81.47000000000001,61.870483221476505,80.55182541720156
2021-06-04 00:10:39.600961-04:00,canadacentral,F4s v2,,,0.4248,0.10970319634703196,0.20057077625570777,,,
2021-06-04 00:10:39.600961-04:00,canadacentral,F8s v2,,,0.371,0.21952054794520548,0.40114155251141553,,,
2021-06-04 00:10:39.600961-04:00,canadacentral,E2s v3,,,0.146,0.08584474885844749,0.16472602739726028,,,
2021-06-04 00:10:39.600961-04:00,canadacentral,E4s v3,,,0.352,0.17168949771689498,0.329337899543379,,,
2021-06-04 00:10:39.600961-04:00,canadacentral,NC6s v3,,,3.366,2.1441780821917806,3.231392694063927,,,
2021-06-04 00:10:39.600961-04:00,canadacentral,E8s v3,0.126786,,0.584,0.34337899543378997,0.6587899543378996,78.29006849315067,63.07694946808511,80.75471564720154
2021-06-04 00:10:39.600961-04:00,canadacentral,NC12s v3,,,6.732,4.2882420091324205,6.462671232876712,,,
2021-06-04 00:10:39.600961-04:00,australiaeast,A4m v2,,,0.312,,,,,
2021-06-04 00:10:39.600961-04:00,australiaeast,NC8as T4 v3,0.175398,,0.978,0.5768264840182649,1.1144977168949772,82.06564417177916,69.59258895705521,84.26214811021204
2021-06-04 00:10:39.600961-04:00,australiaeast,A8 v2,0.094988,,0.603,,,84.24742951907132,,
2021-06-04 00:10:39.600961-04:00,australiaeast,H8m,0.174887,,2.848,0.9468036529680365,2.0031963470319636,93.85930477528089,81.52869399565951,91.26960268976522
2021-06-04 00:10:39.600961-04:00,australiaeast,D8as v4,0.057984,,0.48,0.28321917808219177,0.5471461187214612,87.92000000000002,79.52681015719467,89.40246526184019
2021-06-04 00:10:39.600961-04:00,australiaeast,D4as v4,,,0.24,0.1415525114155251,0.27363013698630134,,,
